Tweet_id,sentiment
1220743990984822785,Neutral
1220748158990462978,Neutral
1220781159774326785,Negative
1248059654741135360,Neutral
1245254772606861313,Neutral
1216579987039563776,Neutral
1216595827134738437,Neutral
1245253803554885632,Neutral
1245248342977896449,Neutral
1245235852697128961,Neutral
1245254618424238080,Negative
1219008391626076160,Neutral
1245228504272310272,Positive
1218960715123449856,Neutral
1215253181409742848,Neutral
1245247321966891008,Neutral
1221440369927376896,Positive
1221432637962817537,Negative
1221432605649752064,Neutral
1245247820174671872,Neutral
1221454609979408384,Neutral
1221431649109532672,Neutral
1221441452250746880,Negative
1221444159342596096,Neutral
1221448719524036615,Neutral
1221431345110552577,Neutral
1221441993160691714,Neutral
1213060977157136384,Neutral
1220937614674530304,Neutral
1220936586935836672,Neutral
1221011384105930757,Neutral
1220941493197733888,Neutral
1220964156393840640,Neutral
1221005142448902144,Neutral
1220989582466015232,Neutral
1221021316301672448,Neutral
1220966479967019009,Neutral
1245230084400844800,Neutral
1212237926781857793,Negative
1245226258847367168,Neutral
1245225855204327424,Neutral
1214509665477943297,Neutral
1214509721920659458,Negative
1214470811429605376,Neutral
1214552878318141440,Neutral
1214895323111415808,Neutral
1216980785527508992,Neutral
1216976851316494336,Neutral
1220953988398489600,Neutral
1212237504591663104,Neutral
1214501560451051520,Neutral
1219739663088353280,Neutral
1219385994740490240,Neutral
1219733111451398147,Neutral
1219368185029369856,Neutral
1219676428498874369,Neutral
1219864475010052096,Neutral
1219918247975366656,Negative
1219695149380460545,Neutral
1217257437994135552,Negative
1219792694253322243,Negative
1219589925089304577,Neutral
1219955533681217537,Neutral
1219374383497711617,Neutral
1221013786947133441,Neutral
1213144550014889989,Neutral
1214526810857365509,Neutral
1214899295494823937,Neutral
1214947933881339905,Neutral
1217465335286288384,Neutral
1219698957330284545,Negative
1219376270221488129,Neutral
1220960410213416960,Neutral
1219868970288930817,Neutral
1219504233654951936,Neutral
1219684220357902336,Neutral
1245224811208589312,Negative
1219636321590923266,Neutral
1219578696132169728,Neutral
1217727744278257664,Neutral
1214544379249123328,Neutral
1220983139864059904,Negative
1214542495960510464,Positive
1220928612335079425,Neutral
1212705450174697473,Neutral
1220955788526657536,Positive
1220966276559970304,Neutral
1214620659571208192,Neutral
1221008188096557063,Neutral
1220917330928115717,Negative
1212457886003142656,Neutral
1215945049680334848,Neutral
1215947357830991874,Neutral
1215712228231536641,Neutral
1217472369712947201,Negative
1248025342385717252,Neutral
1214626521626947585,Neutral
1214500643697823745,Negative
1248056109711134721,Negative
1245250208201662467,Positive
1221496842925543424,Neutral
1221491691418460160,Neutral
1221484016647491584,Neutral
1221497567193812993,Neutral
1221503062591799296,Neutral
1221466610910867457,Neutral
1221468460506587139,Positive
1221502454031777792,Neutral
1221463135271428097,Neutral
1221489501635325952,Neutral
1245232370275450881,Neutral
1221480106180382721,Neutral
1221488387804344320,Neutral
1221490706419802113,Neutral
1221467309874851840,Neutral
1214498647427170304,Neutral
1248058583033548800,Neutral
1214608951771385859,Neutral
1214629386961510402,Neutral
1245249839115440128,Neutral
1245251029224079367,Neutral
1218169255604162560,Neutral
1248060055523676165,Neutral
1218300600355606529,Neutral
1218243464665751552,Neutral
1245234227853000704,Neutral
1217778484380143617,Neutral
1214576238523748353,Neutral
1245250074474577921,Negative
1214133302111526912,Negative
1214870819286990848,Neutral
1214156407940907008,Neutral
1214047605229047808,Neutral
1215805482734116864,Negative
1214896249729667073,Neutral
1215876811197906950,Neutral
1212715748482846720,Negative
1214826731846225920,Positive
1245246517109305350,Neutral
1214562637821829126,Neutral
1219577543126241281,Negative
1215254330053484544,Neutral
1219338195789369346,Neutral
1248053645733695493,Negative
1245250643406868481,Neutral
1219586914153639936,Negative
1249752992217210880,Negative
1219374564117008385,Positive
1214566918406823942,Neutral
1245252274496176128,Positive
1245245951670919171,Negative
1213077676250021888,Neutral
1214595067207442432,Neutral
1248059087767699457,Neutral
1245253232869376000,Neutral
1245252275485978624,Neutral
1245253258207248384,Neutral
1248059264243052544,Negative
1216336501753163778,Neutral
1216680599022379008,Positive
1245252099836870656,Positive
1245190155859828736,Negative
1214609209721081858,Neutral
1245239906118574082,Neutral
1214590193849819137,Neutral
1248059438960910342,Neutral
1248059528815546373,Negative
1245233766232178690,Neutral
1214594773190938627,Neutral
1214635627259584517,Negative
1214569771536134147,Neutral
1245251795036880898,Neutral
1214606528960970755,Neutral
1248059535094398976,Neutral
1245232898082508800,Neutral
1245231542219276289,Positive
1248047486331228161,Neutral
1214474237639041024,Neutral
1248055774590513152,Neutral
1245240375402430464,Neutral
1214672607724949504,Neutral
1214641366942306307,Negative
1214470862172303360,Neutral
1214848002675892224,Neutral
1214876453386493957,Neutral
1216361425775493120,Neutral
1215041555142193153,Neutral
1217409119566647296,Positive
1214449289444900870,Negative
1245228531585605632,Neutral
1245232892025896960,Neutral
1214462540350185472,Neutral
1215018751336308736,Neutral
1217428064268881920,Neutral
1214465486676791300,Neutral
1213038481947148289,Neutral
1214461534874820608,Neutral
1214516862140194817,Negative
1214588550877978625,Neutral
1217353375177740289,Neutral
1245199498378436608,Neutral
1217342695577997313,Neutral
1214556392159211521,Neutral
1214310029794390016,Positive
1221383199001104384,Neutral
1221375419888406529,Negative
1221379878156689408,Positive
1221385239190286336,Neutral
1221379720614420482,Negative
1221396438183239680,Negative
1221366705659748352,Neutral
1221365271799173120,Positive
1221387836403933184,Negative
1221367259937026048,Negative
1221373709275074560,Neutral
1221377744724013058,Neutral
1221366206050992128,Neutral
1212598872280883200,Neutral
1214488886854004736,Neutral
1245380486563840006,Neutral
1214552854561734657,Neutral
1245247004126691328,Neutral
1248058051418034176,Neutral
1220632394425884673,Negative
1220670803295031298,Neutral
1220656287568072709,Neutral
1220620916608131072,Neutral
1220385181401604096,Positive
1245246929623289856,Negative
1220437632695656449,Negative
1245257198479060992,Negative
1220232645814210560,Negative
1245256147134808065,Neutral
1220299269325905920,Negative
1214558988148207616,Negative
1245256889270763521,Positive
1214543247491641345,Neutral
1220201829440593920,Negative
1220474465366220801,Neutral
1248816163712352256,Positive
1248055877753544705,Neutral
1220380620351778816,Negative
1245257095982788614,Neutral
1220466146937384961,Neutral
1220424554209849345,Negative
1220674284118593536,Neutral
1245256332325912578,Neutral
1220546358869970945,Positive
1245256960750039041,Negative
1245255865684328449,Neutral
1213105718217367553,Neutral
1220613912162455554,Neutral
1245238048612327425,Negative
1220585893402226689,Negative
1220454646134734849,Negative
1220660813842784256,Neutral
1220588726822166529,Negative
1245264542919274496,Neutral
1221052550494986240,Neutral
1245264351637966850,Neutral
1220425365673381894,Neutral
1221070859919597568,Neutral
1221070033016717312,Neutral
1245264358961225729,Neutral
1221070701609676800,Neutral
1221058940202553344,Neutral
1245264044585607169,Neutral
1245262921669791744,Negative
1245263398927040514,Neutral
1245264271996358656,Neutral
1217200391093391362,Neutral
1217015657885315073,Neutral
1245264196440391681,Neutral
1245262951541596160,Neutral
1245262678320390150,Positive
1216879954358607872,Neutral
1245239039944544256,Neutral
1214632471905677314,Neutral
1245263802922422272,Negative
1245262932671369217,Neutral
1245262568148656128,Neutral
1245262983586029569,Neutral
1220660673270767618,Neutral
1220032109349425153,Neutral
1220026145984458752,Negative
1214236801344430081,Neutral
1217976476684951552,Neutral
1220672472317669376,Neutral
1220041927858556929,Neutral
1219712375470854145,Neutral
1221176176158429191,Positive
1221148271147737088,Neutral
1221152090480881664,Neutral
1220581768857890826,Neutral
1221152551531315201,Neutral
1221152882436771840,Negative
1221147175373221891,Negative
1221169696789188613,Neutral
1221149321854431233,Neutral
1221150717097992198,Neutral
1221149527039795200,Neutral
1221178139390275584,Negative
1221157693882236928,Neutral
1221181258287517696,Neutral
1220669349691904000,Neutral
1214336447907532800,Neutral
1245238979533910021,Negative
1218005025118658561,Neutral
1214565369442029570,Neutral
1215282164201394176,Neutral
1215389618121539584,Neutral
1215310431151120385,Neutral
1214741338408792067,Neutral
1217861208239411201,Negative
1217723090937032705,Neutral
1213004723126706176,Neutral
1221718896836796417,Neutral
1221718265371729921,Neutral
1221706019308474368,Neutral
1221711071918071812,Neutral
1221701447642992640,Neutral
1221719489299079168,Negative
1221720427036401666,Neutral
1221717132175708160,Neutral
1221709412664037376,Positive
1221715062571905024,Positive
1212608307153850369,Neutral
1221708081765199872,Neutral
1221701617344446464,Negative
1221120581720051713,Neutral
1221121021236989952,Neutral
1221114673287892992,Neutral
1221107343800311808,Neutral
1221115751895052288,Neutral
1248059994358104065,Neutral
1221098439745921031,Neutral
1216565529500102658,Neutral
1221119114409906177,Negative
1221104028672778240,Neutral
1221107154737864711,Neutral
1245256276365520897,Negative
1245256226130268160,Neutral
1218887540775714816,Neutral
1212241354715254784,Negative
1248060046572953600,Negative
1212223767222591488,Neutral
1212240649979879424,Negative
1212196689794281473,Neutral
1216449232556711942,Neutral
1214197989314617344,Neutral
1215016249559801858,Neutral
1214997168236441600,Neutral
1214325927083171841,Negative
1245261670999568384,Neutral
1245260164527161345,Neutral
1245261134262874112,Neutral
1219258598259396608,Neutral
1223400749301993473,Negative
1215008846739050497,Positive
1245261372298051585,Neutral
1221686495549018112,Neutral
1221676712624381953,Neutral
1221696493125558272,Neutral
1221704403083767808,Neutral
1221701745677623296,Neutral
1221693215981654016,Positive
1221696474041536512,Neutral
1221695061391560706,Neutral
1245259912449581056,Negative
1221679939335921664,Neutral
1221678055384584195,Neutral
1221682326347952129,Positive
1221708662584020992,Neutral
1221712024180346880,Neutral
1221682619630395392,Neutral
1245260904423456769,Neutral
1245256663629733888,Neutral
1245259774452736000,Neutral
1245261410361319430,Neutral
1245259900671987712,Neutral
1248060271882653701,Neutral
1245260544241741830,Neutral
1220851994946162689,Neutral
1220917418949775360,Neutral
1220834587183648770,Neutral
1217041651513921539,Neutral
1220853031522258945,Negative
1220854422240223234,Neutral
1220841396132773888,Neutral
1220912003180630016,Neutral
1220901421345837056,Neutral
1220838050852372481,Positive
1220851320145530880,Positive
1220864866522714112,Negative
1220854080958074880,Neutral
1217115147682099201,Neutral
1221160187626737664,Neutral
1221159735916888072,Neutral
1221161013447397377,Neutral
1221169381813690368,Neutral
1221162446536224770,Negative
1221153906673246208,Neutral
1221205830319603715,Positive
1221160688657354753,Neutral
1221167220610535429,Neutral
1221153202533556225,Neutral
1245256083767267328,Neutral
1221104440830242818,Positive
1221104432718450688,Neutral
1221092436417679360,Neutral
1245260777885511680,Neutral
1221118363365146624,Neutral
1221094787614498816,Neutral
1245260790019559424,Neutral
1221091381516603394,Neutral
1221121490294386688,Negative
1221100672306667521,Neutral
1245261562144841730,Neutral
1221114101704937475,Neutral
1221095593357074433,Neutral
1245261978924441601,Neutral
1220539169287606272,Neutral
1220363948844822529,Neutral
1212238592795463680,Negative
1220516386570735618,Neutral
1220395000816709632,Neutral
1220507980401123334,Neutral
1220504940960997377,Neutral
1215678905887096834,Neutral
1216059353280716803,Neutral
1221291085378596864,Negative
1221323230419484672,Neutral
1212238171372699648,Neutral
1248058506407817219,Positive
1221296321468010496,Neutral
1221334626473562113,Neutral
1245250318872518657,Neutral
1221278146848264192,Neutral
1221343932195446784,Negative
1221300154852089858,Neutral
1245250637631193093,Neutral
1221316951634579457,Neutral
1245260467527921664,Neutral
1245252816232419330,Negative
1221321488965435392,Neutral
1220958845494800384,Neutral
1221301343425564674,Neutral
1221324428832841731,Neutral
1221032130307903489,Neutral
1220982268430356480,Neutral
1221325022909947908,Positive
1221275589887348741,Neutral
1221018323560869888,Negative
1220954752701345795,Positive
1221034056248365057,Negative
1221034609699446784,Positive
1220914500800516102,Neutral
1221019622679490560,Neutral
1216212553963114503,Negative
1216238229252386821,Neutral
1248059915211550721,Neutral
1216261820962480128,Neutral
1216434414026096640,Positive
1216358513154326529,Neutral
1214541190701424640,Neutral
1215655736702832650,Neutral
1215655852679553024,Neutral
1221511836694122496,Positive
1220717635391905794,Neutral
1221520870562258951,Neutral
1220697680273342464,Neutral
1220701769652756480,Positive
1221517034229501962,Neutral
1221487887428063236,Neutral
1221506947255545857,Neutral
1221496475894632450,Neutral
1221512951875670021,Neutral
1221510549667708931,Negative
1221494249922998278,Neutral
1221510440313901057,Neutral
1221497068683960320,Neutral
1220738508924575744,Neutral
1220712685635014656,Neutral
1220714180786913281,Neutral
1214936373553238016,Neutral
1220747402237431808,Negative
1220719067503452166,Negative
1220729013129351168,Neutral
1220760375421022211,Neutral
1220769309187878918,Neutral
1220719254011613184,Positive
1220758574676303872,Neutral
1221549919804280833,Neutral
1221549591893549056,Negative
1221553031822675970,Neutral
1221534006111543299,Neutral
1221542919783448578,Neutral
1221557648878899206,Neutral
1221527828547743744,Neutral
1221531976932478976,Negative
1221552473007185925,Neutral
1221762658686423040,Neutral
1221766092307271683,Neutral
1221760454747394048,Positive
1220740930023587841,Neutral
1221762959711653888,Positive
1221760049846145030,Neutral
1221760198559305728,Neutral
1218255916837015552,Neutral
1221766023382282242,Negative
1221761676166475776,Positive
1221762323808956418,Neutral
1221762652357177344,Neutral
1221763745837391872,Neutral
1221766263149600768,Neutral
1221759481362702336,Neutral
1221764899384299520,Negative
1221760099523481606,Neutral
1245258854730018817,Negative
1218794001635168256,Neutral
1218815663122325505,Neutral
1221715144490786816,Positive
1221696332995407872,Neutral
1218772458427289600,Neutral
1221722892586684416,Neutral
1221704571061526528,Neutral
1221720459923927050,Negative
1221716633120657408,Neutral
1221722346463076354,Positive
1221691094179729409,Negative
1221703711891820544,Neutral
1221708238808387584,Neutral
1215063858332819456,Neutral
1221689709010833408,Positive
1221717912936964100,Neutral
1221714945861148672,Neutral
1221720012190371842,Neutral
1215181120750395392,Neutral
1220712761501650945,Neutral
1220712192280088576,Negative
1220709541731500033,Positive
1220718484398755841,Neutral
1220702758577287169,Positive
1220715975257067521,Negative
1220704248423419904,Positive
1221743124000710658,Neutral
1221742262452879362,Negative
1221747907008876544,Neutral
1221742130441457665,Neutral
1221742171415613440,Neutral
1221744757598191616,Neutral
1221738200143728641,Neutral
1221741043290341382,Neutral
1221744779228217349,Neutral
1221072436743020544,Neutral
1221045215751999490,Positive
1221059126513602560,Neutral
1221051418741821445,Neutral
1221029249055973376,Negative
1221034868911624192,Neutral
1221051664402173952,Positive
1221066414771097601,Neutral
1221067997009399808,Neutral
1221040175196901376,Neutral
1245258513707917314,Neutral
1221057501430501377,Negative
1221070504666202112,Neutral
1221050162195456004,Positive
1221037885366984705,Positive
1220589499601825793,Neutral
1220742133415600133,Neutral
1220714424408952832,Neutral
1220719228552126467,Neutral
1220632527041449984,Neutral
1220690464044650496,Neutral
1220685571875622915,Neutral
1220690598832877568,Neutral
1220678531966996480,Neutral
1221036575175401473,Neutral
1221046182547464192,Negative
1217858170506313728,Neutral
1220542356539265024,Positive
1220417443748876295,Negative
1245259178207326208,Neutral
1220482900719734790,Positive
1220349492823756802,Neutral
1220495938550206468,Negative
1220519055414697984,Positive
1220491505506406401,Neutral
1214917613073129472,Neutral
1220650690080595969,Neutral
1221750383254609920,Neutral
1221749337002213376,Neutral
1221751134773223424,Neutral
1221755912534155265,Positive
1221752710082580480,Neutral
1221755151884738561,Neutral
1220668168433274880,Neutral
1221755263134457856,Neutral
1221749209889681408,Neutral
1221750461042167809,Neutral
1221752063312437248,Neutral
1221749626237308928,Neutral
1221755996449705987,Negative
1221751715575357440,Neutral
1220414186523693059,Neutral
1245227497140215808,Neutral
1245257482592759809,Neutral
1245258912456216577,Negative
1220693336333389825,Neutral
1248060500157640717,Neutral
1245261108698636288,Neutral
1245263638916718592,Neutral
1245258189244899328,Positive
1245262115956350976,Positive
1245257723199053824,Positive
1245258948111990784,Neutral
1220827198556377088,Positive
1220839362264477698,Positive
1220824997159149571,Neutral
1220823979696566272,Neutral
1220820661142200322,Neutral
1245258375136530432,Positive
1220814420273782784,Neutral
1220543366309478405,Neutral
1245259418075377664,Neutral
1220813986939199491,Neutral
1220614113673580544,Neutral
1220816725740019712,Negative
1220445244233330688,Negative
1220631939725447173,Negative
1248060529765158913,Negative
1221574236835340288,Neutral
1221589605704749056,Positive
1221562673785196549,Neutral
1220701708013264902,Positive
1245257232570294272,Neutral
1221563067919630336,Neutral
1221570640009887747,Neutral
1214853661270118401,Negative
1221574776721936384,Neutral
1248060371501490180,Positive
1221572085983731712,Neutral
1221585364747419648,Neutral
1221566080977711115,Neutral
1221565380315033600,Neutral
1220698007232024579,Positive
1220687832630603778,Neutral
1218878432408416256,Neutral
1219003229578592256,Neutral
1248047086219730944,Positive
1220702436354134017,Positive
1219232058549198850,Neutral
1220788311838674950,Positive
1220768589264883712,Neutral
1218777490631602176,Neutral
1220697043041243136,Positive
1218639961420980225,Positive
1245189494954958848,Neutral
1220753127260901376,Neutral
1248046793088270336,Neutral
1220695133974401025,Positive
1248046764495704068,Negative
1245187895754919947,Neutral
1214720109132038144,Neutral
1212255380853657600,Negative
1248057195239018496,Neutral
1245191754229391360,Neutral
1212613336476606464,Neutral
1245244153753153537,Neutral
1214450045929578496,Neutral
1220806695066243072,Neutral
1245189072487878656,Neutral
1245256134740586497,Neutral
1220810069522231304,Neutral
1220821583192907776,Neutral
1245258143195639808,Neutral
1248047850736570375,Neutral
1248047079500505095,Negative
1220806843712360448,Positive
1214159285372047360,Negative
1245258529063292928,Negative
1220790873459511297,Neutral
1245192670353526784,Positive
1245189068679524354,Neutral
1245181339365711873,Neutral
1249403005184741378,Positive
1220797841968377857,Neutral
1220795978091061249,Neutral
1245255934181507072,Neutral
1214173231005011968,Neutral
1215310377065635840,Neutral
1214348556712239106,Neutral
1214782349835218945,Neutral
1215643785448783872,Neutral
1245255733333176322,Neutral
1221179078084001792,Positive
1221133222639259651,Neutral
1221146897752252416,Positive
1248057692503097347,Negative
1245255964292452354,Neutral
1221150305657741314,Neutral
1221156129524330499,Neutral
1221139649583820801,Neutral
1220804898427752449,Neutral
1220798631932055552,Negative
1220786153495912448,Neutral
1221137997942358024,Neutral
1245218251656880130,Neutral
1221159187117486083,Neutral
1221173804631838720,Neutral
1221130505648820225,Negative
1220798407163482112,Neutral
1221143728779296768,Neutral
1214976779972161542,Neutral
1245218976831021056,Neutral
1245219594698194944,Neutral
1245242959714541568,Positive
1214897269494951936,Neutral
1219463043618418688,Neutral
1219736330185428998,Neutral
1248053713270444033,Negative
1219369659889324032,Positive
1245229197922119680,Neutral
1249756655430045698,Neutral
1245252799530704896,Neutral
1245254522601177090,Neutral
1245249884195782657,Positive
1245251261567557632,Negative
1217475697947611142,Neutral
1217692100340240384,Neutral
1217463243842768897,Neutral
1213069628643127296,Negative
1217371995039506432,Negative
1245247094073548800,Neutral
1221774646254632960,Positive
1221770023221583882,Neutral
1221774173619597312,Neutral
1221770202620276736,Neutral
1221770475019350016,Positive
1221774597583929345,Negative
1221773968346099712,Neutral
1221773641307885568,Neutral
1221771527202406400,Neutral
1221772795799113728,Positive
1221769707528822784,Positive
1221771137769754624,Neutral
1245198185989103618,Positive
1221769610309066752,Neutral
1221656106306539520,Neutral
1221665393720295429,Neutral
1221642098249752577,Positive
1221661812451676161,Neutral
1221609401427034112,Positive
1221617501949321216,Positive
1221638242367430660,Negative
1221670012689244160,Neutral
1248048820346388482,Neutral
1221629838299140096,Negative
1216473306272083968,Neutral
1221418707982999552,Neutral
1221457682072252417,Positive
1221416375140397056,Negative
1221408856707862530,Positive
1221459675893334016,Neutral
1221442829085499395,Neutral
1221440081518583808,Neutral
1216632946100015106,Neutral
1221459754616266752,Neutral
1221414125668048896,Neutral
1248060294611558401,Neutral
1216645731676827648,Neutral
1214158739965718529,Negative
1214168481312190464,Negative
1213581555987353601,Neutral
1221757364350672898,Positive
1221754636035596289,Positive
1221751378743365643,Positive
1221751559584960512,Neutral
1221759526346674176,Neutral
1221752301246996486,Neutral
1221756547388387330,Neutral
1248060197723164680,Neutral
1221752311531237376,Neutral
1221757925615636480,Neutral
1221754214436741120,Neutral
1221753180108791808,Negative
1221027408104644608,Negative
1221057663255162881,Neutral
1245266817892958214,Neutral
1221052362112098304,Positive
1221037874285555712,Positive
1245266305374138368,Neutral
1221006180702662657,Negative
1221051027597725696,Neutral
1221039805443846144,Neutral
1221405269160288256,Neutral
1220971404469972998,Neutral
1221041616124858368,Neutral
1221056079393673216,Neutral
1220705093118496771,Neutral
1221383815492444160,Neutral
1216949718137344001,Neutral
1220702384164409344,Neutral
1245255338347167745,Positive
1221407761914834945,Neutral
1221400396368896006,Neutral
1212223515719618562,Negative
1221386679749169152,Positive
1220786180142325761,Positive
1245255051683270656,Neutral
1220775563121635335,Negative
1220015927074402304,Positive
1245250212882460672,Neutral
1220247857976037376,Neutral
1221160529026330627,Neutral
1245228831113383938,Neutral
1245251119279898628,Neutral
1245264446966153216,Neutral
1245264947581530113,Neutral
1220820545916297223,Positive
1248060832770129922,Neutral
1220758526324367366,Positive
1220796095237971968,Neutral
1220779928595070976,Neutral
1221169539855069190,Neutral
1220767352712810498,Neutral
1220746711360004096,Neutral
1221052802253959168,Positive
1221081303216545793,Neutral
1221174244903673856,Neutral
1221075168380039168,Positive
1248054843404623872,Negative
1221163526691205121,Negative
1245232448788664325,Negative
1221187866774163456,Neutral
1221057428432834561,Neutral
1221050476940201984,Neutral
1221064558007279616,Neutral
1221071937612533761,Neutral
1220844638694727690,Positive
1221061770997051392,Neutral
1220878854027456512,Negative
1220876243186462720,Neutral
1221064550415589376,Neutral
1220848844482719752,Positive
1220851948699766784,Neutral
1215002610975072259,Neutral
1220885078592688129,Neutral
1219989080261517312,Neutral
1219930293420691457,Neutral
1219998264386256896,Neutral
1214963065084661760,Positive
1221480901080748034,Neutral
1245230956887314433,Neutral
1245231337902157830,Neutral
1221468787423285249,Neutral
1221484560371929089,Neutral
1221502933478584320,Neutral
1221481819851448321,Neutral
1221440908471754752,Neutral
1245261570386604037,Neutral
1245261374323937280,Neutral
1248060145759916032,Neutral
1245261721104777218,Negative
1245259572849278977,Neutral
1221429774498828288,Neutral
1245260769366851584,Neutral
1245274894969028613,Neutral
1245275906744020994,Neutral
1245275154642591744,Negative
1221409734751850496,Neutral
1248063174219350029,Neutral
1221445627806208001,Neutral
1221444163666960385,Neutral
1220697444310298625,Positive
1220689539116806146,Negative
1245274496610828289,Neutral
1220701513946992640,Positive
1220701313266343936,Positive
1220703226472865792,Negative
1220700740727005185,Neutral
1248062913178370050,Neutral
1220698403572715520,Neutral
1248062946074218496,Positive
1221134072153608193,Neutral
1245274669370036224,Positive
1221130660695433217,Neutral
1221126690941931520,Neutral
1221131834538516488,Neutral
1221141544708837377,Positive
1221128808100777984,Neutral
1221157365438959618,Neutral
1221136177018949633,Neutral
1221136063500115968,Neutral
1220721592109621249,Positive
1220718675310841858,Neutral
1220720033162301440,Negative
1245262892833951744,Neutral
1248060680097447936,Negative
1245261785004937216,Negative
1245262736294019073,Neutral
1245262736810029061,Neutral
1245262162244886528,Neutral
1245260254557941760,Negative
1248061546573561859,Neutral
1245261542096060417,Neutral
1245260298111586304,Negative
1245260855790514176,Neutral
1219311191199223808,Neutral
1220701652455510016,Positive
1220712302040834048,Neutral
1219586590449774597,Neutral
1219261824622788608,Neutral
1220711657229488128,Neutral
1220932000397365248,Neutral
1220210359845498883,Neutral
1220354026505744384,Positive
1220911503739686912,Neutral
1220996651743109121,Negative
1220932528183369733,Neutral
1220657960680153090,Neutral
1220925573708558336,Negative
1248058392591183872,Negative
1220759942514212865,Neutral
1248061543872434178,Neutral
1220771553673203713,Neutral
1220750744506249217,Neutral
1220745088633991168,Negative
1220770729572085760,Neutral
1245268140012892160,Neutral
1220893448854700032,Neutral
1220887840743096320,Neutral
1245267324963340288,Neutral
1248807076526161920,Neutral
1245267438033387520,Positive
1249774217899528192,Neutral
1248061787716702209,Negative
1086355024270233600,Neutral
1245266314513526788,Neutral
1248061878590455814,Neutral
1245266245236260866,Neutral
1249774079298633728,Neutral
1245267634603597824,Neutral
1215281702291038210,Negative
1245267962292056064,Neutral
1221362255796801538,Neutral
1221331487125114880,Positive
1221365002675924993,Positive
1221338585477021697,Neutral
1221345390013882369,Neutral
1221321139810643969,Neutral
1221324239292260352,Negative
1221345091614318593,Negative
1220946291234131968,Positive
1221372398714474501,Neutral
1220713326017155073,Negative
1220711960918003713,Neutral
1221365065435230210,Positive
1221348646681268225,Neutral
1221373959834415105,Neutral
1221358300131971072,Negative
1221366483135139840,Neutral
1220729773577703425,Negative
1221334941918801921,Neutral
1245268164495265793,Neutral
1245268887895265282,Neutral
1220336634127953920,Neutral
1248060891263840256,Neutral
1249777145657856002,Neutral
1245265072865316867,Negative
1245265018263949312,Positive
1245249630528552961,Neutral
1248060949799591936,Neutral
1245265505482661888,Negative
1245266162914668545,Neutral
1245265815173246981,Neutral
1219940483318845441,Neutral
1245266237900414977,Neutral
1245265891425730560,Neutral
1245257717150822400,Neutral
1248058628373913600,Neutral
1245266263250735104,Positive
1245269049573101574,Neutral
1214509749812764672,Negative
1248061963478994949,Negative
1214646478339289089,Positive
1245263343583211520,Neutral
1245262921212592128,Negative
1245263430581399552,Neutral
1245263181334876166,Neutral
1245263019640315906,Neutral
1245263219826065409,Neutral
1220753727453323264,Neutral
1245261083633504261,Neutral
1248060725265862658,Neutral
1221178884357607427,Neutral
1221153474836094977,Negative
1221157418954084353,Neutral
1221205879485337600,Neutral
1218972204001566721,Neutral
1248059331678961664,Positive
1248059772257079296,Neutral
1219376432905949186,Neutral
1221150489594777600,Neutral
1221184001131544577,Neutral
1245254935417180160,Neutral
1221510830522621952,Neutral
1221468961184808962,Neutral
1245256504070021122,Neutral
1221471254353534978,Neutral
1221471010144301056,Negative
1221501949343936513,Positive
1221057945821241344,Negative
1221063288127205377,Neutral
1221205039349411844,Positive
1221222706370228224,Neutral
1221205634806362112,Negative
1221041994501443586,Positive
1221223703972847617,Neutral
1221185622574096386,Neutral
1221218738046939136,Neutral
1221220090701590529,Neutral
1221200153626976256,Neutral
1214492270839377920,Negative
1221174056281628672,Neutral
1221220630688866304,Negative
1221174214159425536,Neutral
1221320542327836672,Neutral
1221367407786283008,Negative
1214586469848952834,Positive
1221343365788205056,Neutral
1221348656030285824,Neutral
1214459581100937216,Negative
1221366574558384129,Neutral
1221316082641920000,Neutral
1221329302534467587,Negative
1214895238982098944,Neutral
1215299557078306816,Neutral
1216389117249871875,Neutral
1212233372174626816,Negative
1217801678642122752,Neutral
1218185305855025152,Neutral
1218436511047344128,Negative
1216410288758697986,Neutral
1216827406910205963,Neutral
1216976660924436480,Neutral
1216763887388954624,Neutral
1221677775066669057,Neutral
1221692414336864256,Negative
1221682930000506880,Neutral
1221709136649510912,Positive
1216256912469250048,Positive
1216819692880433153,Neutral
1216780548363968512,Neutral
1217158724080558082,Neutral
1221062708386242560,Neutral
1221053056839757824,Neutral
1221109623983394816,Neutral
1217193297585885185,Neutral
1221110884065579009,Neutral
1221098049512124422,Neutral
1216832287129640962,Positive
1221100664358653954,Neutral
1221118185686081536,Positive
1221120267868655617,Positive
1245273780202725377,Negative
1245273754516762625,Neutral
1245273443588866050,Positive
1221127431710441473,Positive
1245256248687296512,Neutral
1245273382611976193,Neutral
1245274614609121280,Neutral
1245255302867542017,Neutral
1245274250543534081,Negative
1221128322849103872,Negative
1245274322899533825,Neutral
1248060106039754754,Neutral
1245262756753833985,Neutral
1245265060357967873,Neutral
1214904932127694849,Neutral
1221002943215828992,Neutral
1214921435828891650,Negative
1220960203186876416,Negative
1219571218334068737,Negative
1220922459190439936,Neutral
1219612600251666432,Neutral
1221002874144133123,Neutral
1219565150551924736,Neutral
1220901147856248834,Neutral
1220972695371833345,Negative
1220854887241699333,Neutral
1221104906444189696,Neutral
1221105308132614144,Neutral
1221122756198260736,Neutral
1221130368310546432,Neutral
1220833902568361984,Positive
1221126571571994625,Neutral
1221108817108357120,Neutral
1220864110436462595,Neutral
